Year,Month,Day,Weekday,Period,Hour,Min,Sec,Transaction,Item,Item_Price,Type
2017,2,10,Friday,afternoon,15,50,54,6356,Coffee,9.07,drinks
2017,2,10,Friday,afternoon,15,50,54,6356,Cookies,7.35,food
2017,2,10,Friday,afternoon,15,50,54,6356,Tea,6.65,drinks
2017,2,10,Friday,afternoon,15,50,54,6356,Alfajores,7.76,food
2017,2,10,Friday,afternoon,15,53,8,6357,Cake,4.73,food
2017,2,10,Friday,afternoon,15,53,8,6357,Cookies,7.35,food
2017,2,10,Friday,afternoon,15,53,8,6357,Coffee,9.07,drinks
2017,2,10,Friday,afternoon,15,53,8,6357,Hot chocolate,9.58,drinks
2017,2,10,Friday,afternoon,15,54,59,6358,Bread,3.01,food
2017,2,10,Friday,afternoon,15,54,59,6358,Coffee,9.07,drinks
2017,2,10,Friday,afternoon,15,54,59,6358,Bread,3.01,food
2017,2,10,Friday,afternoon,16,28,46,6359,Coffee,9.07,drinks
2017,2,10,Friday,afternoon,16,28,46,6359,Scone,9.88,food
2017,2,10,Friday,afternoon,16,31,35,6360,Brownie,6.44,food
2017,2,10,Friday,afternoon,16,31,35,6360,Coffee,9.07,drinks
2017,2,10,Friday,afternoon,16,31,35,6360,Coffee,9.07,drinks
2017,2,10,Friday,afternoon,16,31,35,6360,Baguette,4.83,food
2017,2,11,Saturday,morning,8,12,13,6361,Coffee,9.07,drinks
2017,2,11,Saturday,morning,8,12,13,6361,Bread,3.01,food
2017,2,11,Saturday,morning,8,12,13,6361,Scone,9.88,food
2017,2,11,Saturday,morning,8,37,50,6362,NONE,9.98,unknown
2017,2,11,Saturday,morning,8,37,50,6362,Coffee,9.07,drinks
2017,2,11,Saturday,morning,8,37,50,6362,Coffee,9.07,drinks
2017,2,11,Saturday,morning,8,40,48,6363,Medialuna,9.07,food
2017,2,11,Saturday,morning,8,48,59,6364,Bread,3.01,food
2017,2,11,Saturday,morning,8,59,57,6365,Bread,3.01,food
2017,2,11,Saturday,morning,8,59,57,6365,Farm House,3.31,unknown
2017,2,11,Saturday,morning,8,59,57,6365,Nomad bag,5.94,unknown
2017,2,11,Saturday,morning,9,2,1,6366,Bread,3.01,food
2017,2,11,Saturday,morning,9,2,1,6366,Pastry,2.91,food
2017,2,11,Saturday,morning,9,6,15,6367,Toast,2.61,food
2017,2,11,Saturday,morning,9,6,15,6367,Pastry,2.91,food
2017,2,11,Saturday,morning,9,6,15,6367,Tea,6.65,drinks
2017,2,11,Saturday,morning,9,6,15,6367,Coffee,9.07,drinks
2017,2,11,Saturday,morning,9,6,15,6367,Coffee,9.07,drinks
2017,2,11,Saturday,morning,9,18,16,6368,Scone,9.88,food
2017,2,11,Saturday,morning,9,18,16,6368,Pastry,2.91,food
2017,2,11,Saturday,morning,9,28,50,6369,Cake,4.73,food
2017,2,11,Saturday,morning,9,28,50,6369,Tea,6.65,drinks
2017,2,11,Saturday,morning,9,28,50,6369,Toast,2.61,food
2017,2,11,Saturday,morning,9,36,32,6370,Baguette,4.83,food
2017,2,11,Saturday,morning,9,50,2,6371,Bread,3.01,food
2017,2,11,Saturday,morning,9,51,47,6372,Tea,6.65,drinks
2017,2,11,Saturday,morning,9,51,47,6372,Toast,2.61,food
2017,2,11,Saturday,morning,10,17,14,6373,Coffee,9.07,drinks
2017,2,11,Saturday,morning,10,22,6,6374,Hot chocolate,9.58,drinks
2017,2,11,Saturday,morning,10,22,6,6374,Bread,3.01,food
2017,2,11,Saturday,morning,10,22,6,6374,Pastry,2.91,food
2017,2,11,Saturday,morning,10,22,6,6374,Pastry,2.91,food
2017,2,11,Saturday,morning,10,32,41,6375,Tea,6.65,drinks
2017,2,11,Saturday,morning,10,36,34,6376,Scandinavian,10.38,unknown
2017,2,11,Saturday,morning,10,36,34,6376,Pastry,2.91,food
2017,2,11,Saturday,morning,10,36,34,6376,Alfajores,7.76,food
2017,2,11,Saturday,morning,10,48,55,6377,Fudge,1.39,food
2017,2,11,Saturday,morning,10,54,41,6378,Tea,6.65,drinks
2017,2,11,Saturday,morning,10,54,41,6378,Tea,6.65,drinks
2017,2,11,Saturday,morning,10,54,41,6378,Pastry,2.91,food
2017,2,11,Saturday,morning,10,54,41,6378,Toast,2.61,food
2017,2,11,Saturday,morning,10,54,41,6378,Bread,3.01,food
2017,2,11,Saturday,morning,10,54,41,6378,Brownie,6.44,food
2017,2,11,Saturday,morning,10,54,41,6378,Cake,4.73,food
2017,2,11,Saturday,morning,10,59,48,6379,Coffee,9.07,drinks
2017,2,11,Saturday,morning,10,59,48,6379,The Nomad,7.86,unknown
2017,2,11,Saturday,morning,11,2,53,6380,Cookies,7.35,food
2017,2,11,Saturday,morning,11,2,53,6380,Cake,4.73,food
2017,2,11,Saturday,morning,11,7,24,6381,Bread,3.01,food
2017,2,11,Saturday,morning,11,15,52,6382,NONE,9.98,unknown
2017,2,11,Saturday,morning,11,15,52,6382,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,15,52,6382,Bread,3.01,food
2017,2,11,Saturday,morning,11,16,58,6383,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,16,58,6383,Pastry,2.91,food
2017,2,11,Saturday,morning,11,25,12,6384,Cookies,7.35,food
2017,2,11,Saturday,morning,11,25,12,6384,Cookies,7.35,food
2017,2,11,Saturday,morning,11,25,12,6384,Cake,4.73,food
2017,2,11,Saturday,morning,11,31,16,6385,Bread,3.01,food
2017,2,11,Saturday,morning,11,32,6,6386,Bread,3.01,food
2017,2,11,Saturday,morning,11,33,16,6387,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,33,16,6387,Pastry,2.91,food
2017,2,11,Saturday,morning,11,36,7,6388,NONE,9.98,unknown
2017,2,11,Saturday,morning,11,36,7,6388,Spanish Brunch,6.95,food
2017,2,11,Saturday,morning,11,36,7,6388,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,36,7,6388,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,36,7,6388,Juice,7.76,drinks
2017,2,11,Saturday,morning,11,36,57,6389,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,36,57,6389,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,36,57,6389,Bread,3.01,food
2017,2,11,Saturday,morning,11,36,57,6389,Toast,2.61,food
2017,2,11,Saturday,morning,11,52,19,6390,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,52,19,6390,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,52,19,6390,Coffee,9.07,drinks
2017,2,11,Saturday,morning,11,59,57,6391,Bread,3.01,food
2017,2,11,Saturday,afternoon,12,3,22,6392,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,12,3,22,6392,Bread,3.01,food
2017,2,11,Saturday,afternoon,12,14,31,6393,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,12,14,31,6393,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,12,16,37,6394,Baguette,4.83,food
2017,2,11,Saturday,afternoon,12,32,28,6395,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,12,32,28,6395,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,12,32,28,6395,Scone,9.88,food
2017,2,11,Saturday,afternoon,12,35,41,6396,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,12,35,41,6396,Hot chocolate,9.58,drinks
2017,2,11,Saturday,afternoon,12,35,41,6396,Bread,3.01,food
2017,2,11,Saturday,afternoon,12,36,32,6397,Bread,3.01,food
2017,2,11,Saturday,afternoon,12,41,37,6398,Bread,3.01,food
2017,2,11,Saturday,afternoon,12,41,37,6398,Cookies,7.35,food
2017,2,11,Saturday,afternoon,12,41,37,6398,Chicken Stew,6.24,food
2017,2,11,Saturday,afternoon,12,42,13,6399,Sandwich,3.21,food
2017,2,11,Saturday,afternoon,12,42,13,6399,Hot chocolate,9.58,drinks
2017,2,11,Saturday,afternoon,12,42,13,6399,Bread,3.01,food
2017,2,11,Saturday,afternoon,12,47,23,6400,Soup,8.77,drinks
2017,2,11,Saturday,afternoon,12,47,23,6400,The Nomad,7.86,unknown
2017,2,11,Saturday,afternoon,12,47,23,6400,Truffles,7.15,food
2017,2,11,Saturday,afternoon,12,55,21,6401,Baguette,4.83,food
2017,2,11,Saturday,afternoon,12,58,6,6402,Pastry,2.91,food
2017,2,11,Saturday,afternoon,13,5,30,6403,Bread,3.01,food
2017,2,11,Saturday,afternoon,13,5,30,6403,Cake,4.73,food
2017,2,11,Saturday,afternoon,13,6,26,6404,Soup,8.77,drinks
2017,2,11,Saturday,afternoon,13,6,26,6404,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,13,24,22,6405,Bread,3.01,food
2017,2,11,Saturday,afternoon,13,42,42,6406,Bread,3.01,food
2017,2,11,Saturday,afternoon,13,57,8,6407,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,13,57,8,6407,Bread,3.01,food
2017,2,11,Saturday,afternoon,13,57,8,6407,Cake,4.73,food
2017,2,11,Saturday,afternoon,13,57,8,6407,Cake,4.73,food
2017,2,11,Saturday,afternoon,13,58,35,6408,Soup,8.77,drinks
2017,2,11,Saturday,afternoon,13,58,35,6408,Chicken Stew,6.24,food
2017,2,11,Saturday,afternoon,13,58,35,6408,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,13,58,35,6408,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,13,59,13,6409,Hot chocolate,9.58,drinks
2017,2,11,Saturday,afternoon,14,1,54,6410,Nomad bag,5.94,unknown
2017,2,11,Saturday,afternoon,14,1,54,6410,Bread,3.01,food
2017,2,11,Saturday,afternoon,14,1,54,6410,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,1,54,6410,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,1,54,6410,Cake,4.73,food
2017,2,11,Saturday,afternoon,14,1,54,6410,Cake,4.73,food
2017,2,11,Saturday,afternoon,14,6,4,6411,Bread,3.01,food
2017,2,11,Saturday,afternoon,14,8,27,6412,Spanish Brunch,6.95,food
2017,2,11,Saturday,afternoon,14,8,27,6412,The Nomad,7.86,unknown
2017,2,11,Saturday,afternoon,14,8,27,6412,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,14,8,27,6412,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,14,8,27,6412,Juice,7.76,drinks
2017,2,11,Saturday,afternoon,14,8,27,6412,Art Tray,2,unknown
2017,2,11,Saturday,afternoon,14,8,27,6412,Cake,4.73,food
2017,2,11,Saturday,afternoon,14,8,27,6412,Cake,4.73,food
2017,2,11,Saturday,afternoon,14,8,27,6412,Alfajores,7.76,food
2017,2,11,Saturday,afternoon,14,8,27,6412,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,14,8,27,6412,Hot chocolate,9.58,drinks
2017,2,11,Saturday,afternoon,14,18,1,6413,Alfajores,7.76,food
2017,2,11,Saturday,afternoon,14,18,1,6413,Brownie,6.44,food
2017,2,11,Saturday,afternoon,14,23,5,6414,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,23,5,6414,Hot chocolate,9.58,drinks
2017,2,11,Saturday,afternoon,14,23,5,6414,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,23,5,6414,Bread,3.01,food
2017,2,11,Saturday,afternoon,14,23,5,6414,Cake,4.73,food
2017,2,11,Saturday,afternoon,14,23,34,6415,Cake,4.73,food
2017,2,11,Saturday,afternoon,14,23,34,6415,Bread,3.01,food
2017,2,11,Saturday,afternoon,14,23,34,6415,Chicken Stew,6.24,food
2017,2,11,Saturday,afternoon,14,30,30,6416,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,30,30,6416,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,30,30,6416,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,30,30,6416,Brownie,6.44,food
2017,2,11,Saturday,afternoon,14,33,40,6417,Valentine's card,4.22,unknown
2017,2,11,Saturday,afternoon,14,39,56,6418,Bread,3.01,food
2017,2,11,Saturday,afternoon,14,54,34,6419,Bread,3.01,food
2017,2,11,Saturday,afternoon,14,58,52,6420,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,58,52,6420,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,14,58,52,6420,Chicken Stew,6.24,food
2017,2,11,Saturday,afternoon,14,58,52,6420,Pastry,2.91,food
2017,2,11,Saturday,afternoon,15,30,31,6421,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,15,30,31,6421,Bread,3.01,food
2017,2,11,Saturday,afternoon,15,39,36,6422,Soup,8.77,drinks
2017,2,11,Saturday,afternoon,15,39,36,6422,Spanish Brunch,6.95,food
2017,2,11,Saturday,afternoon,15,39,36,6422,Sandwich,3.21,food
2017,2,11,Saturday,afternoon,15,39,36,6422,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,15,39,36,6422,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,15,48,21,6423,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,15,48,21,6423,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,16,0,42,6424,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,16,0,42,6424,Juice,7.76,drinks
2017,2,11,Saturday,afternoon,16,15,31,6425,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,16,15,31,6425,Cake,4.73,food
2017,2,11,Saturday,afternoon,16,15,31,6425,Pastry,2.91,food
2017,2,11,Saturday,afternoon,16,21,22,6426,Bread,3.01,food
2017,2,11,Saturday,afternoon,16,21,22,6426,Hot chocolate,9.58,drinks
2017,2,11,Saturday,afternoon,16,21,22,6426,Sandwich,3.21,food
2017,2,11,Saturday,afternoon,16,44,43,6427,Bread,3.01,food
2017,2,11,Saturday,afternoon,16,48,55,6428,Bread,3.01,food
2017,2,11,Saturday,afternoon,16,48,55,6428,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,16,48,55,6428,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,16,48,55,6428,Bread,3.01,food
2017,2,11,Saturday,afternoon,16,48,55,6428,Cake,4.73,food
2017,2,11,Saturday,afternoon,17,0,15,6429,Afternoon with the baker,1.9,food
2017,2,11,Saturday,afternoon,17,7,32,6430,Bread,3.01,food
2017,2,11,Saturday,afternoon,17,12,12,6431,Bread,3.01,food
2017,2,11,Saturday,afternoon,17,12,12,6431,Scandinavian,10.38,unknown
2017,2,11,Saturday,afternoon,17,15,48,6432,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,17,15,48,6432,Tea,6.65,drinks
2017,2,11,Saturday,afternoon,17,15,48,6432,Cake,4.73,food
2017,2,11,Saturday,afternoon,17,15,48,6432,Medialuna,9.07,food
2017,2,11,Saturday,afternoon,17,15,48,6432,Medialuna,9.07,food
2017,2,11,Saturday,afternoon,17,15,48,6432,Coffee,9.07,drinks
2017,2,11,Saturday,afternoon,17,15,48,6432,Scandinavian,10.38,unknown
2017,2,11,Saturday,afternoon,17,31,7,6433,Scandinavian,10.38,unknown
2017,2,11,Saturday,afternoon,17,35,6,6434,Bread,3.01,food
2017,2,11,Saturday,afternoon,17,35,6,6434,Soup,8.77,drinks
2017,2,12,Sunday,morning,9,39,15,6435,Cake,4.73,food
2017,2,12,Sunday,morning,9,39,15,6435,Bread,3.01,food
2017,2,12,Sunday,morning,9,39,15,6435,Cookies,7.35,food
2017,2,12,Sunday,morning,9,39,15,6435,Eggs,4.63,food
2017,2,12,Sunday,morning,9,39,15,6435,Juice,7.76,drinks
2017,2,12,Sunday,morning,9,44,46,6436,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,7,57,6437,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,7,57,6437,Tea,6.65,drinks
2017,2,12,Sunday,morning,10,7,57,6437,NONE,9.98,unknown
2017,2,12,Sunday,morning,10,7,57,6437,Pastry,2.91,food
2017,2,12,Sunday,morning,10,9,16,6438,Medialuna,9.07,food
2017,2,12,Sunday,morning,10,9,16,6438,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,11,11,6439,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,11,11,6439,Toast,2.61,food
2017,2,12,Sunday,morning,10,14,18,6440,Pastry,2.91,food
2017,2,12,Sunday,morning,10,14,18,6440,Pastry,2.91,food
2017,2,12,Sunday,morning,10,14,18,6440,Pastry,2.91,food
2017,2,12,Sunday,morning,10,14,18,6440,Bread,3.01,food
2017,2,12,Sunday,morning,10,17,14,6441,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,17,14,6441,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,17,14,6441,Pastry,2.91,food
2017,2,12,Sunday,morning,10,17,14,6441,Cookies,7.35,food
2017,2,12,Sunday,morning,10,17,14,6441,Bread,3.01,food
2017,2,12,Sunday,morning,10,29,35,6442,Bread,3.01,food
2017,2,12,Sunday,morning,10,31,59,6443,Pastry,2.91,food
2017,2,12,Sunday,morning,10,31,59,6443,Medialuna,9.07,food
2017,2,12,Sunday,morning,10,31,59,6443,Baguette,4.83,food
2017,2,12,Sunday,morning,10,33,43,6444,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,33,43,6444,Scone,9.88,food
2017,2,12,Sunday,morning,10,42,27,6445,Bread,3.01,food
2017,2,12,Sunday,morning,10,42,27,6445,Bread,3.01,food
2017,2,12,Sunday,morning,10,51,59,6446,Coffee,9.07,drinks
2017,2,12,Sunday,morning,10,57,4,6447,Bread,3.01,food
2017,2,12,Sunday,morning,11,5,51,6448,Bread,3.01,food
2017,2,12,Sunday,morning,11,5,51,6448,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,5,51,6448,NONE,9.98,unknown
2017,2,12,Sunday,morning,11,5,51,6448,Scone,9.88,food
2017,2,12,Sunday,morning,11,8,17,6449,Bread,3.01,food
2017,2,12,Sunday,morning,11,8,17,6449,Baguette,4.83,food
2017,2,12,Sunday,morning,11,8,17,6449,Hot chocolate,9.58,drinks
2017,2,12,Sunday,morning,11,8,17,6449,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,8,17,6449,Toast,2.61,food
2017,2,12,Sunday,morning,11,8,17,6449,NONE,9.98,unknown
2017,2,12,Sunday,morning,11,9,15,6450,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,12,56,6451,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,12,56,6451,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,12,56,6451,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,12,56,6451,Bread,3.01,food
2017,2,12,Sunday,morning,11,12,56,6451,Cake,4.73,food
2017,2,12,Sunday,morning,11,14,3,6452,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,15,0,6453,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,15,0,6453,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,15,0,6453,Scone,9.88,food
2017,2,12,Sunday,morning,11,15,0,6453,Cake,4.73,food
2017,2,12,Sunday,morning,11,16,44,6454,Scone,9.88,food
2017,2,12,Sunday,morning,11,16,44,6454,Bread,3.01,food
2017,2,12,Sunday,morning,11,16,44,6454,Baguette,4.83,food
2017,2,12,Sunday,morning,11,19,8,6455,Cake,4.73,food
2017,2,12,Sunday,morning,11,24,43,6456,Coffee,9.07,drinks
2017,2,12,Sunday,morning,11,24,43,6456,Spanish Brunch,6.95,food
2017,2,12,Sunday,morning,11,24,43,6456,Bread,3.01,food
2017,2,12,Sunday,morning,11,37,59,6457,Pastry,2.91,food
2017,2,12,Sunday,morning,11,37,59,6457,Brownie,6.44,food
2017,2,12,Sunday,morning,11,50,11,6458,Toast,2.61,food
2017,2,12,Sunday,afternoon,12,11,32,6459,Bread,3.01,food
2017,2,12,Sunday,afternoon,12,11,32,6459,Bread,3.01,food
2017,2,12,Sunday,afternoon,12,12,33,6460,Bread,3.01,food
2017,2,12,Sunday,afternoon,12,15,53,6461,Farm House,3.31,unknown
2017,2,12,Sunday,afternoon,12,16,59,6462,Spanish Brunch,6.95,food
2017,2,12,Sunday,afternoon,12,16,59,6462,Cake,4.73,food
2017,2,12,Sunday,afternoon,12,37,46,6463,Bread,3.01,food
2017,2,12,Sunday,afternoon,12,46,52,6464,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,12,53,1,6465,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,12,53,1,6465,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,12,53,1,6465,Cake,4.73,food
2017,2,12,Sunday,afternoon,12,53,1,6465,NONE,9.98,unknown
2017,2,12,Sunday,afternoon,12,53,22,6466,Bread,3.01,food
2017,2,12,Sunday,afternoon,13,24,58,6467,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,13,24,58,6467,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,13,24,58,6467,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,13,40,32,6468,Tea,6.65,drinks
2017,2,12,Sunday,afternoon,13,40,32,6468,Cake,4.73,food
2017,2,12,Sunday,afternoon,13,43,18,6469,Hot chocolate,9.58,drinks
2017,2,12,Sunday,afternoon,13,43,18,6469,Soup,8.77,drinks
2017,2,12,Sunday,afternoon,13,44,58,6470,Tea,6.65,drinks
2017,2,12,Sunday,afternoon,13,44,58,6470,NONE,9.98,unknown
2017,2,12,Sunday,afternoon,13,56,38,6471,Alfajores,7.76,food
2017,2,12,Sunday,afternoon,13,56,38,6471,Bread,3.01,food
2017,2,12,Sunday,afternoon,14,15,13,6472,Cake,4.73,food
2017,2,12,Sunday,afternoon,14,15,13,6472,Bread,3.01,food
2017,2,12,Sunday,afternoon,14,27,31,6473,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,14,35,34,6474,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,14,35,34,6474,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,14,35,34,6474,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,14,35,34,6474,Tea,6.65,drinks
2017,2,12,Sunday,afternoon,14,35,34,6474,Toast,2.61,food
2017,2,12,Sunday,afternoon,14,35,34,6474,Duck egg,4.73,food
2017,2,12,Sunday,afternoon,14,35,34,6474,Extra Salami or Feta,0.99,food
2017,2,12,Sunday,afternoon,14,35,34,6474,Chicken Stew,6.24,food
2017,2,12,Sunday,afternoon,14,35,34,6474,NONE,9.98,unknown
2017,2,12,Sunday,afternoon,14,35,34,6474,Cookies,7.35,food
2017,2,12,Sunday,afternoon,14,35,34,6474,Brownie,6.44,food
2017,2,12,Sunday,afternoon,14,35,34,6474,Bread,3.01,food
2017,2,12,Sunday,afternoon,14,46,59,6475,Bread,3.01,food
2017,2,12,Sunday,afternoon,14,56,7,6476,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,14,56,7,6476,Sandwich,3.21,food
2017,2,12,Sunday,afternoon,14,56,32,6477,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,14,56,32,6477,Cake,4.73,food
2017,2,12,Sunday,afternoon,14,58,29,6478,Brownie,6.44,food
2017,2,12,Sunday,afternoon,14,58,29,6478,Bread,3.01,food
2017,2,12,Sunday,afternoon,15,34,48,6479,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,15,34,48,6479,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,15,34,48,6479,Alfajores,7.76,food
2017,2,12,Sunday,afternoon,15,34,48,6479,Cake,4.73,food
2017,2,12,Sunday,afternoon,15,34,48,6479,Brownie,6.44,food
2017,2,12,Sunday,afternoon,15,35,37,6480,Coffee,9.07,drinks
2017,2,12,Sunday,afternoon,15,35,37,6480,Brownie,6.44,food
2017,2,12,Sunday,evening,18,35,27,6481,Afternoon with the baker,1.9,food
2017,2,12,Sunday,evening,18,37,47,6482,Afternoon with the baker,1.9,food
2017,2,13,Monday,morning,8,35,1,6483,Bread,3.01,food
2017,2,13,Monday,morning,9,4,35,6484,Coffee,9.07,drinks
2017,2,13,Monday,morning,9,4,35,6484,Medialuna,9.07,food
2017,2,13,Monday,morning,9,4,35,6484,Baguette,4.83,food
2017,2,13,Monday,morning,9,33,28,6485,Coffee,9.07,drinks
2017,2,13,Monday,morning,9,33,58,6486,Hot chocolate,9.58,drinks
2017,2,13,Monday,morning,9,33,58,6486,Toast,2.61,food
2017,2,13,Monday,morning,9,47,21,6487,Coffee,9.07,drinks
2017,2,13,Monday,morning,9,47,21,6487,Bread,3.01,food
2017,2,13,Monday,morning,9,47,21,6487,Medialuna,9.07,food
2017,2,13,Monday,morning,9,47,21,6487,Alfajores,7.76,food
2017,2,13,Monday,morning,10,3,37,6488,Alfajores,7.76,food
2017,2,13,Monday,morning,10,3,37,6488,Medialuna,9.07,food
2017,2,13,Monday,morning,10,3,37,6488,Coffee,9.07,drinks
2017,2,13,Monday,morning,10,3,37,6488,Bread,3.01,food
2017,2,13,Monday,morning,10,13,23,6489,Focaccia,1.29,food
2017,2,13,Monday,morning,10,13,23,6489,Bread,3.01,food
2017,2,13,Monday,morning,10,17,46,6490,Coffee,9.07,drinks
2017,2,13,Monday,morning,10,37,23,6491,Coffee,9.07,drinks
2017,2,13,Monday,morning,10,37,23,6491,Coffee,9.07,drinks
2017,2,13,Monday,morning,10,38,25,6492,Coffee,9.07,drinks
2017,2,13,Monday,morning,10,42,11,6493,Hot chocolate,9.58,drinks
2017,2,13,Monday,morning,10,53,3,6494,Coffee,9.07,drinks
2017,2,13,Monday,morning,10,53,3,6494,Juice,7.76,drinks
2017,2,13,Monday,morning,11,2,54,6495,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,2,54,6495,Pastry,2.91,food
2017,2,13,Monday,morning,11,4,6,6496,Pastry,2.91,food
2017,2,13,Monday,morning,11,4,6,6496,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,20,26,6497,Scandinavian,10.38,unknown
2017,2,13,Monday,morning,11,36,58,6498,Juice,7.76,drinks
2017,2,13,Monday,morning,11,36,58,6498,Chocolates,5.13,food
2017,2,13,Monday,morning,11,36,58,6498,Hot chocolate,9.58,drinks
2017,2,13,Monday,morning,11,36,58,6498,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,36,58,6498,Bread,3.01,food
2017,2,13,Monday,morning,11,36,58,6498,Cookies,7.35,food
2017,2,13,Monday,morning,11,37,41,6499,Tea,6.65,drinks
2017,2,13,Monday,morning,11,37,41,6499,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,46,12,6500,Bread,3.01,food
2017,2,13,Monday,morning,11,48,5,6501,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,48,5,6501,Brownie,6.44,food
2017,2,13,Monday,morning,11,48,5,6501,Farm House,3.31,unknown
2017,2,13,Monday,morning,11,50,52,6502,Bread,3.01,food
2017,2,13,Monday,morning,11,50,52,6502,Cookies,7.35,food
2017,2,13,Monday,morning,11,50,52,6502,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,56,4,6503,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,56,4,6503,Coffee,9.07,drinks
2017,2,13,Monday,morning,11,57,27,6504,Coffee,9.07,drinks
2017,2,13,Monday,afternoon,12,6,21,6505,Coffee,9.07,drinks
2017,2,13,Monday,afternoon,12,6,21,6505,Coffee,9.07,drinks
2017,2,13,Monday,afternoon,12,6,21,6505,Scone,9.88,food
2017,2,13,Monday,afternoon,12,6,21,6505,Cake,4.73,food
2017,2,13,Monday,afternoon,12,6,21,6505,Farm House,3.31,unknown
2017,2,13,Monday,afternoon,12,6,21,6505,Juice,7.76,drinks
2017,2,13,Monday,afternoon,12,7,14,6506,Coffee,9.07,drinks
2017,2,13,Monday,afternoon,12,7,14,6506,Coffee,9.07,drinks
2017,2,13,Monday,afternoon,12,7,14,6506,Cookies,7.35,food
